Subject: fp3
Blockt: 10

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	1	171	0	529	3	2	2	0	1	1	748
2	2	77	0	623	2	1	1	0	1	1	774
3	2	586	0	114	4	2	2	0	1	1	687
4	1	240	1	460	1	1	1	0	1	1	464
5	2	486	2	214	2	1	1	0	1	1	1452
6	0	544	0	156	3	2	2	0	1	1	1129
7	1	103	0	597	3	2	2	0	1	1	722
8	2	557	0	143	2	1	1	0	1	1	903
9	0	318	0	382	3	2	2	0	1	1	1625
10	0	597	0	103	1	1	1	0	1	1	1092
11	0	610	2	90	3	2	2	0	1	1	2491
12	0	267	1	433	2	1	2	0	1	0	942
13	0	436	0	264	4	2	2	0	1	1	1518
14	0	241	0	459	1	1	1	0	1	1	778
15	0	645	0	55	2	1	1	0	1	1	1765
16	2	292	0	408	2	1	1	0	1	1	1042
17	0	221	1	479	1	1	1	0	1	1	764
18	0	488	0	212	1	1	1	0	1	1	602
19	0	190	0	510	2	1	0	0	0	0	0
20	0	430	2	270	4	2	2	0	1	1	1054
21	0	83	1	617	4	2	2	0	1	1	846
22	0	124	0	576	4	2	1	0	1	0	1220
23	1	280	0	420	1	1	1	0	1	1	941
24	2	273	0	427	4	2	2	0	1	1	996
25	1	584	0	116	1	1	1	0	1	1	1360
26	0	326	0	374	1	1	1	0	1	1	771
27	0	576	2	124	1	1	2	0	1	0	1575
28	1	65	1	635	3	2	2	0	1	1	874
29	1	370	0	330	3	2	1	0	1	0	746
30	2	150	0	550	4	2	0	0	0	0	0
31	2	517	0	183	2	1	1	1	1	1	1237
32	0	600	0	100	4	2	2	0	1	1	1305
33	1	306	0	394	3	2	2	0	1	1	955
34	0	267	0	433	4	2	2	0	1	1	1710
35	0	340	1	360	3	2	2	0	1	1	732
36	1	554	2	146	3	2	2	0	1	1	781
37	2	419	0	281	4	2	2	0	1	1	1645
38	0	507	2	193	2	1	2	0	2	0	652
39	0	72	0	628	3	2	2	0	1	1	824
40	0	618	0	82	3	2	2	0	1	1	2007
41	1	525	0	175	3	2	1	0	1	0	1226
42	0	647	0	53	4	2	2	0	1	1	2213
43	0	300	0	400	2	1	1	0	1	1	1226
44	2	277	0	423	2	1	1	0	1	1	1429
45	1	379	2	321	1	1	1	0	1	1	1163
46	1	277	0	423	1	1	1	0	1	1	983
47	0	497	0	203	2	1	0	0	0	0	0
48	2	309	1	391	2	1	2	1	1	0	1082
49	0	566	0	134	2	1	2	0	4	0	1687
50	0	323	0	377	4	2	2	0	3	0	1053
51	2	449	2	251	4	2	2	0	1	1	515
52	0	100	0	600	2	1	1	0	2	0	494
53	2	56	0	644	4	2	2	0	1	1	1052
54	1	179	0	521	1	1	1	0	1	1	968
55	2	85	1	615	4	2	2	0	1	1	929
56	2	380	0	320	2	1	1	0	1	1	1757
57	0	461	0	239	3	2	2	0	1	1	525
58	0	217	0	483	1	1	1	0	1	1	842
59	0	630	0	70	1	1	1	0	1	1	1966
60	0	294	0	406	3	2	2	0	1	1	538
61	2	406	0	294	4	2	2	0	1	1	746
62	1	486	0	214	1	1	1	0	1	1	863
63	1	443	0	257	3	2	2	0	1	1	1405
64	1	357	0	343	1	1	1	0	1	1	809

nb trial with correct rep:51
nb trial with no rep:3
nb trial with incorrect rep:6
dont nb trial with multip rep:4
dont nb trial with FA:2
Average RT:1108
