Subject: fp4
Blockt: 9

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	618	0	82	4	2	2	0	1	1	840
2	2	546	2	154	2	1	1	0	1	1	1197
3	0	287	1	413	2	1	1	0	1	1	1371
4	2	375	0	325	4	2	2	0	1	1	744
5	0	617	2	83	2	1	1	0	1	1	932
6	0	554	0	146	4	2	2	0	1	1	761
7	0	318	1	382	3	2	2	0	2	0	1567
8	1	451	0	249	3	2	1	0	2	0	984
9	0	236	0	464	3	2	1	0	2	0	1391
10	0	594	0	106	2	1	1	0	1	1	825
11	1	153	0	547	1	1	1	0	1	1	803
12	0	121	0	579	1	1	1	0	1	1	2201
13	0	614	0	86	3	2	2	0	1	1	1065
14	0	242	0	458	1	1	1	0	1	1	1673
15	0	449	0	251	3	2	1	0	2	0	1038
16	2	261	1	439	4	2	2	0	1	1	1053
17	0	345	1	355	4	2	2	0	1	1	760
18	2	406	0	294	2	1	1	0	1	1	1042
19	0	105	0	595	4	2	2	0	1	1	2430
20	1	413	0	287	1	1	1	0	1	1	1232
21	0	390	2	310	4	2	2	0	1	1	2003
22	1	622	0	78	3	2	2	0	1	1	1181
23	1	637	2	63	1	1	1	0	1	1	1017
24	1	240	0	460	3	2	2	0	1	1	898
25	0	196	0	504	2	1	1	0	1	1	843
26	1	110	1	590	1	1	1	0	1	1	1510
27	1	551	0	149	1	1	1	0	1	1	743
28	1	68	0	632	3	2	1	0	2	0	900
29	2	216	0	484	4	2	2	0	1	1	1029
30	0	551	0	149	4	2	1	0	2	0	870
31	1	436	0	264	1	1	1	0	1	1	689
32	2	361	0	339	2	1	1	0	1	1	925
33	0	462	0	238	2	1	1	0	1	1	720
34	1	93	1	607	3	2	1	0	2	0	837
35	1	102	0	598	1	1	1	0	1	1	1114
36	2	57	0	643	4	2	2	0	1	1	1101
37	0	117	0	583	4	2	1	0	5	0	842
38	1	461	0	239	3	2	1	0	5	0	1028
39	2	527	0	173	4	2	1	0	2	0	759
40	2	192	0	508	2	1	1	0	1	1	988
41	0	284	0	416	1	1	1	0	1	1	881
42	0	281	0	419	2	1	1	0	1	1	750
43	0	412	0	288	3	2	1	0	2	0	915
44	0	383	0	317	1	1	1	0	1	1	955
45	0	172	0	528	4	2	2	0	1	1	820
46	0	258	0	442	3	2	2	0	1	1	1210
47	0	460	2	240	3	2	2	0	1	1	1183
48	0	300	0	400	3	2	2	0	1	1	689
49	0	524	0	176	1	1	1	0	1	1	769
50	1	192	0	508	3	2	1	0	2	0	822
51	2	58	0	642	4	2	2	0	1	1	1333
52	2	349	0	351	2	1	1	0	1	1	1217
53	2	372	0	328	2	1	2	0	1	0	0
54	0	358	0	342	2	1	2	0	1	0	1422
55	0	378	0	322	1	1	2	0	1	0	969
56	2	368	2	332	4	2	2	0	1	1	927
57	0	290	1	410	1	1	1	0	1	1	812
58	2	225	0	475	2	1	1	0	1	1	773
59	1	646	2	54	3	2	2	0	1	1	885
60	0	406	2	294	1	1	1	0	1	1	2397
61	0	252	0	448	2	1	1	0	1	1	805
62	1	195	0	505	1	1	1	0	1	1	1698
63	0	510	0	190	4	2	2	0	1	1	798
64	2	291	1	409	2	1	1	0	1	1	1042

nb trial with correct rep:49
nb trial with no rep:0
nb trial with incorrect rep:3
dont nb trial with multip rep:12
dont nb trial with FA:0
Average RT:1094
