Subject: fp4
Blockt: 8

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	395	2	305	1	1	1	0	1	1	1226
2	0	168	0	532	3	2	2	0	1	1	977
3	0	92	0	608	1	1	1	0	1	1	1055
4	1	86	1	614	3	2	2	0	1	1	1053
5	2	413	0	287	2	1	1	0	1	1	824
6	0	373	0	327	1	1	1	0	1	1	766
7	0	644	0	56	4	2	2	0	1	1	671
8	1	128	0	572	1	1	1	0	1	1	663
9	0	260	0	440	4	2	1	0	2	0	678
10	0	640	0	60	3	2	0	0	0	0	0
11	2	440	2	260	4	2	2	1	1	1	1331
12	0	85	0	615	4	2	2	0	1	1	722
13	2	550	0	150	2	1	1	0	1	1	784
14	2	97	0	603	2	1	1	0	1	1	607
15	2	137	0	563	4	2	2	0	1	1	909
16	1	419	0	281	3	2	2	0	1	1	884
17	2	468	0	232	2	1	1	0	1	1	817
18	0	594	2	106	2	1	1	0	1	1	858
19	2	102	0	598	2	1	1	0	1	1	931
20	1	175	0	525	3	2	2	0	1	1	856
21	2	386	0	314	4	2	1	0	2	0	887
22	0	637	2	63	3	2	1	0	6	0	708
23	1	618	0	82	1	1	1	2	1	1	831
24	0	267	0	433	3	2	2	0	1	1	1045
25	0	218	0	482	2	1	1	0	1	1	729
26	0	603	0	97	3	2	1	0	2	0	719
27	1	622	2	78	1	1	1	0	1	1	635
28	0	339	0	361	1	1	1	0	1	1	920
29	0	583	0	117	2	1	1	0	1	1	791
30	1	256	0	444	3	2	1	0	13	0	864
31	2	372	2	328	2	1	1	0	2	0	120
32	0	229	1	471	4	2	1	0	2	0	962
33	0	228	0	472	2	1	1	0	1	1	975
34	1	617	0	83	3	2	1	0	2	0	817
35	1	313	0	387	1	1	1	1	1	1	866
36	1	179	1	521	1	1	1	0	1	1	864
37	2	346	0	354	2	1	1	0	1	1	1075
38	0	392	0	308	1	1	1	0	1	1	860
39	0	423	0	277	4	2	2	0	1	1	807
40	1	155	0	545	1	1	1	0	1	1	687
41	2	82	0	618	4	2	1	0	3	0	503
42	0	189	1	511	3	2	1	0	2	0	851
43	0	326	1	374	2	1	1	0	1	1	727
44	2	156	0	544	4	2	1	0	2	0	866
45	0	157	1	543	1	1	1	0	1	1	735
46	0	356	0	344	3	2	2	0	1	1	1183
47	2	253	1	447	2	1	1	0	1	1	770
48	0	544	0	156	1	1	1	0	1	1	702
49	0	585	0	115	2	1	1	0	1	1	982
50	0	163	0	537	1	1	1	0	1	1	852
51	2	647	0	53	4	2	2	0	1	1	1109
52	1	179	0	521	3	2	1	0	2	0	1367
53	0	287	0	413	4	2	1	0	3	0	771
54	2	516	0	184	4	2	1	0	3	0	990
55	1	536	0	164	1	1	1	0	1	1	772
56	0	541	0	159	4	2	1	0	3	0	721
57	2	269	1	431	4	2	1	0	3	0	675
58	0	302	0	398	2	1	1	0	1	1	900
59	1	575	0	125	3	2	1	0	2	0	896
60	1	536	0	164	1	1	1	0	1	1	911
61	0	459	0	241	2	1	1	0	1	1	832
62	0	442	2	258	4	2	1	0	4	0	1029
63	1	390	2	310	3	2	1	0	2	0	827
64	0	155	0	545	3	2	1	0	2	0	674

nb trial with correct rep:43
nb trial with no rep:1
nb trial with incorrect rep:0
dont nb trial with multip rep:20
dont nb trial with FA:3
Average RT:871
